,Unnamed: 0,Unnamed: 0.1,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active,verb_ratio,noun_ratio,prof_ratio
1591,1628,1628,Door-to-door travel time analysis from paris to London and Amsterdam using uber data," All rights reserved.ACARE Flightpath 2050 sets some ambitious goals for air travel, specifically regarding door-to-door travel times. Using Uber data, a reliable estimation of door-to-door travel times is possible which then enables a comparison of different travel modes such as rail and air. This model of the full door-to-door travel time for multi modal trips can also be used to evaluate where Europe stands with respect to ACARE’s goals and how they should try to address the related difficulties.",60083826,Ecole Nationale de l'Aviation Civile,Toulouse,France,['1706'],26.66666666666667,0.1,0.6333333333333334,0,0.12,0.06,0.32558139534883723
1592,1629,1629,Improving the predictability of take-off times with machine learning a case study for the maastricht upper area control centre area of responsibility," All rights reserved.The uncertainty of the take-off time is a major contribution to the loss of trajectory predictability. At present, the Estimated Take-Off Time (ETOT) for each individual flight is extracted from the Enhanced Traffic Flow Management System (ETFMS) messages, which are sent each time there is an event triggering a recalculation of the flight data by the Network Manager Operations Centre. However, aircraft do not always take-off at the ETOTs reported by the ETFMS due to several factors, including congestion and bad weather conditions at the departure airport, reactionary delays and air traffic flow management slot improvements. This paper presents two machine learning models that take into account several of these factors to improve the take-off time prediction of individual flights one hour before their estimated off-block time. Predictions performed by the model trained on three years of historical flight and weather data show a reduction on the take-off time prediction error of about 30% as compared to the ETOTs reported by the ETFMS.",60083823,EUROCONTROL Experimental Centre,Bretigny-sur-Orge,France,['1706'],33.2,-0.0847222222222222,0.26018518518518513,0,0.10256410256410256,0.06153846153846154,0.35
1593,1630,1630,Strategies to mitigate tight spatial bounds between conflicts in dense traffic situations," All rights reserved.The constant and rapid increment of air traffic demand is pushing current air traffic control systems to their limits. One of the factors that can contribute to extend current air space capacity, is the development of automatic decision support systems to assist tactical aircraft conflict detection and resolution. However, the combinatorial nature of the problem poses several challenges for such a task. We define an aerial ecosystem as the set of en route aircraft that can be affected by a conflict resolution. In dense traffic there can be situations were conflicts coexist in time with tight spatial bounds. Such conflicts form what we call compound aerial ecosystems. We investigate several strategies to decompose such ecosystems, in order to treat each conflict separately and reduce complexity. These strategies prove to be successful in the majority of the encountered cases.",60001576,Universitat de Barcelona,Barcelona,Spain,['1706'],17.625,0.057142857142857134,0.38690476190476186,0,0.12987012987012986,0.0,0.24503311258278146
1594,1631,1631,Gamification in mutual fund knowledge-based systems,"This survey design aims to examine knowledge-based systems design for Mutual Fund, which is a matter of investment concern in Thailand. The conceptual gamification design in this study aims to illustrate the impact of positive feedback during game activities on players' behavior. Gamified activities are designed to provide positive feedback through a knowledge-based system. This positive feedback will persuade players to change their investment concept. This is a working research to apply the gamification workflow which encourages people to live their lives with advanced technology.",60011375,Japan Advanced Institute of Science and Technology,Nomi,Japan,"['1705', '1706', '1710']",17.0,0.13636363636363635,0.5227272727272727,1,0.15625,0.03125,0.30434782608695654
1595,1632,1632,Applying process mining to analyze the purchasing behavior for food outside school mealtimes,"This research presents the use of process mine to find food purchasing behavior outside of the specified time. By studying from information on selling products and food in the school The research process is as follows: 1. Gathering information about selling products in schools 2. Importing data 3. Data analysis. The analysis of the mining process by using programs Disco results were found that: 1. When students buy food outside the specified time 2. There are courses that stop studying before the scheduled time. 3. Restaurants that sell food outside the specified time. It can be seen that with individual students who have to buy food outside the hours during which masters courses. And which stores sell products outside of time which a violation of the school's regulations. So, the results of this research can be used to find guidelines for solving problems as appropriate for the school.",60022182,Siam University,Bangkok,Thailand,"['1705', '1706', '1710']",11.384615384615385,0.07142857142857142,0.1642857142857143,1,0.1696969696969697,0.006060606060606061,0.38181818181818183
1596,1633,1633,Applications behavior of coexistence LTE-FDD/TDD,"This paper was studied about an application behavior of coexistence LTE-TDD and LTE-FDD networks, which used by network provider for optimal the capacity of networks. The results shown bandwidth, packets size and type of protocols are affected the system throughput. The power allocation and guard band techniques are improve the behavior of coexistence network by 30%.",60105229,Rajamangala University of Technology Krungthep,Bangkok,Thailand,"['1705', '1706', '1710']",18.666666666666668,0.0,0.0,1,0.07575757575757576,0.06060606060606061,0.27419354838709675
1597,1634,1634,Predicting palm oil price direction using random forest,"The palm oil market in Myanmar greatly depends on the world palm oil price changes, especially on the price changes in the export countries of palm oil to Myanmar. As palm oil market in Myanmar represents the back bone of Myanmar Edible Oil Dealers Association (MEODA), we propose the predictive model to aid in decision making process of palm oil importers whether they should conduct import transaction today or not in this paper. This prediction of palm oil price condition in Myanmar has been taken on the previous dataset supported by MEODA to eliminate ever-increasing risks and uncertainties in the future. This model will forecast whether the price of palm oil in Myanmar will rise or not in 14 days from today, the length of period is necessary to be ready to trade imported palm oil in local market for Myanmar importers. Our model is trained using C4.5 Random Forest Classification Algorithm on the palm oil market dataset from MOEDA. Hyperparameter tuning techniques are conducted to analyze whether the predictive performance can be enhanced. From the obtainable dataset in Myanmar palm oil market, the predictive model with chosen hyperparameters set achieves the prediction accuracy of 91.11% on the test dataset.",114777977,University of Information Technology,Yangon,Myanmar,"['1705', '1706', '1710']",28.57142857142857,0.037037037037037056,0.4490740740740741,1,0.11574074074074074,0.08796296296296297,0.29439252336448596
1598,1635,1635,Quasi-single mode operated few-mode fiber for distributed acoustic sensing,"We experimentally report a proof-of-concept demonstration of a few-mode fiber (FMF) based distributed acoustic sensor (DAS) design, aiming at upgrading the capabilities of the typical DAS that employs the standard single mode fiber (SMF). We only excite the fundamental mode at the input port of the FMF, and further, we minimize the impact of intermodal coupling within it such that the FMF operates in a quasi-single mode (QSM) state. The QSM operated FMF keeps the basic operation principle of the DAS valid and, in comparison with the standard SMF, it allows injection of higher pump peak-power before reaching the threshold power of nonlinearity. We validate our design by sensing vibration events produced by a piezoelectric transducer (PZT) cylinder. The FMF based DAS successfully figures out the locations and frequencies of these events. This reported design would enable the realization of a DAS design with longer sensing range and higher spatial resolution, in comparison to the standard SMF based DAS.",60092945,King Abdullah University of Science and Technology,Jeddah,Saudi Arabia,['1706'],26.5,0.08553113553113552,0.39917582417582415,1,0.1256544502617801,0.08376963350785341,0.35359116022099446
1599,1636,1636,An advanced ray-tracing model for multi-color holographic optical elements," Downloading of the abstract is permitted for personal use only.In this paper, an advanced ray-tracing model for simulating holographic optical element is programmed and demonstrated in Zemax OpticStudio. The model integrates the physical properties of the hologram, such as diffraction direction and efficiency based on incident rays' wave vector and polarization state, into the standard ray-tracing model. Two different algorithms are implemented and tested. The model also accounts for hologram emulsion shrinkage and refractive index shift. The utility of this new model is demonstrated with a case study of a multi-color holographic imaging system, where the structures of multi-color holograms are built with different methods and the full-color image simulation is performed. Results of different methods are compared and discussed.",116351089,Zemax LLC,Kirkland,United States,['1706'],20.166666666666668,0.0595959595959596,0.4219336219336219,0,0.1111111111111111,0.034722222222222224,0.32061068702290074
1600,1637,1637,DDeep3M-based neuronal cell counting in 2D large-scale images,"The number of neuronal cells is fundamentally important for brain functions. However, it can be difficult to obtain the accurate number of neuronal cells in large-scale brain imaging, which is nearly inevitable with traditional image segmentation techniques due to the low contrast and noisy background. Here, we introduce a Docker-based deep convolutional neural network (DDeep3M) for better counting neurons in the stimulated Raman scattering (SRS) microscopy images. To reconcile the memory limit of computational resource, a high-resolution 2D SRS image of whole coronal slice of mouse brain is divided into multiple patch images. Each patch image is then fed into the DDeep3M and predicted as a probability map. A higher contrast image targeting neurons (i.e. the predicted image) can be acquired by stitching the patches of probability map together. With this routine segmentation method applied in both raw SRS image and the predicted image, the DDeep3M achieves the accuracy of over 0.96 for cell counting which is much better than the result of traditional segmentation methods. Compared with the U-Net, which is one of the most popular deep learning networks for medical image segmentation, DDeep3M demonstrates a better result when handling such large-scale image. Thus, DDeep3M can be really helpful for large-scale cell counting in brain research.",60104662,Wuhan Textile University,Wuhan,China,['1706'],20.7,0.1451923076923077,0.5259032634032633,1,0.10121457489878542,0.06477732793522267,0.29004329004329005
1601,1638,1638,Reducing controller workload by automatic speech recognition assisted radar label maintenance," All rights reserved.Various new hard-and software centered methods were recently implemented to replace paper flight strips through modern technical solutions. These solutions provide valuable information for other ATM applications about the verbally given guidance instructions from air traffic controllers (ATCos), but also tend to increase ATCo workload. Speech recognition applications, which automatically recognize and input the verbal ATCo instructions into a technical flight strip solution, can compensate the workload increase while maintaining the benefit for other ATM applications. Experiments from the AcListant® project in 2015 have shown that Assistant Based Speech Recognition (ABSR), which combines a conventional speech recognizer with an assistant system, can provide adequate recognition quality for the use in air traffic control (ATC) applications. AcListant® used a prototypic radar display implementation and a research prototype of a speech recognizer. This paper describes the exercise 220 of the SESAR 2020 funded solution PJ.16-04. It used a Commer-cial-Off-The-Shelf (COTS) speech recognition engine instead of a research prototype. Furthermore, a radar display developed by Thales Air Sys served for visualization. Command recognition rates varied greatly between 31% and 82% for different controllers. However, the concept from ABSR to predict possible ATCo instructions could be integrated with the COTS engine, which significantly decreased the command recognition error rate and led to a variation between only 4.8% and 6.6%, i.e. only a small amount of false recognitions were shown to the ATCo.",60007798,Deutsches Zentrum fur Luft- Und Raumfahrt,Cologne,Germany,['1706'],21.0,0.007046657046657052,0.4997234247234247,0,0.1079136690647482,0.07194244604316546,0.3893129770992366
1602,1639,1639,Implementation of channel simulation and GMSK modulation signal transmission system based on GNU Radio,"Aiming at the multi-standard and multi-system requirements of modern wireless communication systems, it is more and more important to process a large number of signals and data efficiently, quickly and relatively low-cost. The software radio technology has wireless communication by its easy modification and low cost. Technology has been upgraded to a new level of software and ease of expansion. Firstly, the GNU Radio platform, software architecture and hardware platform are described. Then, using the general software radio platform, the simulation and implementation of communication channels such as fading and drift are completed in the GNU Radio programming environment. Based on this, GNU Radio+ USRP is further designed. Transmission and reception of modulated signals of GMSK. Thereby wireless communication based on software radio platform is realized. From the experimental results, the system can transmit and receive GMSK modulated signals better.",113093273,Naval Aviation University,Yantai,China,['1706'],15.555555555555555,0.22608225108225105,0.4718614718614718,1,0.08588957055214724,0.05521472392638037,0.37579617834394907
1603,1640,1640,"A comparative study on frameworks, MAC layer protocols and open research issues in internet of things","The demand of Internet application development is very high and growing rapidly with time. A collection of protocols, standards and rules which helps in the development of IoT applications is known as IoT framework. This paper surveyed the IoT frameworks of big software industries, and the necessary elements of every framework like: security features, architectural approach, hardware requirements and protocols are also evaluated. On the basis of these elements the effectiveness of an IoT framework is determined. This paper also surveyed some of the important MAC layer protocols and future challenges in IoT. The main focus of the paper is to study the constituents of IoT frameworks. A comparative analysis is done to simplify the understanding of the surveyed IoT frameworks.",60113206,"Chitkara University, Himachal Pradesh",Baddi,India,['1700'],17.285714285714285,0.12911111111111112,0.5433888888888889,1,0.08333333333333333,0.030303030303030304,0.3458646616541353
1604,1641,1641,"Optical vortices generation by digital ""blazed"" thin holograms"," Downloading of the abstract is permitted for personal use only.Asymmetrization of fringe profile (the so-called ""blazing) of thin phase holograms provides the opportunity to increase their diffraction efficiency to nearly 100%. One of popular applications of thin holograms is generation of the optical vortices. The paper considers advantages and special features of using of digital blazing in such fork-like holograms.",60072485,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg (ex Leningrad),Russian Federation,['1706'],20.33333333333333,0.03214285714285713,0.5464285714285715,0,0.08108108108108109,0.013513513513513514,0.3283582089552239
1605,1642,1642,Weighted iterative algorithm for phase hologram generation with high-quality reconstruction," Downloading of the abstract is permitted for personal use only.Weighted iterative algorithm is presented for generating phase holograms with high-quality reconstruction. The reconstruction plane is partitioned into two parts where different constraint strategies are addressed during the iteration process. Signal region of the reconstruction plane is constrained directly according to the amplitude distribution of the target pattern, whereas non-signal region is constrained indirectly by total energy control of the hologram plane based on the energy conservation principle. The weighted iterative algorithm can improve the reconstruction quality by broadening the optimizing space of the calculated phase distribution.",60025278,Tsinghua University,Beijing,China,['1706'],24.25,0.025,0.5125,0,0.1388888888888889,0.027777777777777776,0.1782178217821782
1606,1643,1643,Automatic detection of leukemia cells by 2D light scattering microfluidic cytometry and deep learning,"Leukemia is a worldwide malignant tumor with high morbidity and mortality. Developing screening methods for leukemia cells is of great significance for clinical diagnosis. Traditional biochemical and immunohistochemical detection methods that usually require fluorescence labeling are time-consuming and labor-intensive. Here we report a deep learning based 2D light scattering cytometric technique for high-precision, automatic and label-free identification of lymphocytic leukemia cells. A deep convolutional neural network (CNN) is used for learning the biological characteristics of 2D light scattering patterns. The Inception V3 network can identify different label-free acute lymphocytic leukemia cells with a high accuracy. The results show that the deep learning based 2D light scattering microfluidic cytometry is promising for early diagnosis of leukemia, and has the advantages of label free, high efficiency and high automation.",60031031,Shandong University,Jinan,China,['1706'],18.142857142857142,0.20500000000000004,0.5727777777777777,1,0.10067114093959731,0.053691275167785234,0.31654676258992803
1607,1644,1644,Trajectory approach analysis: A post-operational aircraft approach analysis tool," All rights reserved.In aviation, safety has always been a key issue to reduce the number of incidents and accidents. Nowadays, it is even more important since the air traffic increases every year, and is predicted to reach 7.8 billion passengers worldwide in 2036. Flight safety offices aim at enhancing safety, analyzing past events, and preventing potential critical occurrences. This paper presents TAPAS, a post-operational aircraft approach analysis tool. The software offers an interactive analysis of aircraft approach energy management. The software uses and validates an existing atypical approach detection algorithm on flight data record and flight safety office events from airlines. Various correlations and analysis are conducted to illustrate the potential benefits of this methodology.",60083826,Ecole Nationale de l'Aviation Civile,Toulouse,France,['1706'],16.57142857142857,0.075,0.625,0,0.12781954887218044,0.007518796992481203,0.3828125
1608,1645,1645,Multiple modules speech enhancement in mixed noise and low SNR environments,"Achieving stationary speech enhancement in low signal-to-noise ratio (SNR) environments is a challenging problem. Because noise energy is dominant in noisy speech at low SNR level, the existence of numerous obvious random noises may lead neural network to forget some useful information obtained by early training. Moreover, it is difficult for a single neural network to obtain effective speech features and noise features. Therefore, this paper designs to utilize multiple neural networks in two stages to discriminately learn a certain type of noise features and reduce the introduction of interference. Experiment results demonstrate that proposed method leads to consistently better source-to-distortion ratio (SDR) and perceptual evaluation of speech quality (PESQ) than baseline models in low SNR condition. And the results indicate that the method can suppress the forgetting of early information of neural network.",60005465,University of Electronic Science and Technology of China,Chengdu,China,['1706'],22.33333333333333,0.07767857142857143,0.4428571428571429,1,0.10191082802547771,0.03184713375796178,0.2953020134228188
1609,1646,1646,Colorimetric detection of iron(III) based on sensitive and selective plasmonic response of starch-coated silver nanoparticles,"An optical sensor for sensitive and selective detection of iron(III) has been developed based on redox interaction of Fe(III) ions with starch-coated silver nanoparticles (Ag-NPs) in the presence of 0.001 mol/L HCl. Starch-coated Ag-NPs with an average diameter of 15.4±3.9 nm were successfully synthesized through a simple green method using D-glucose as reducing agent and soluble starch as protecting polymer. The synthesized silver nanoparticles showed a strong localized surface plasmon resonance (LSPR) band around 408 nm and linearly decreasing intensity of LSPR band with increasing concentration of Fe(III) in hydrochloric acid aqueous solution (pH ∼3). Based on the linear relationship between LSPR intensity and concentration of Fe3+ ions, the as-synthesized starch-coated silver nanoparticles could be used as a smart optical probe for sensitive and selective detection of Fe3+ ions in water with a linear range from 0.7 to 7 mg/L Fe3+ and detection limit of 0.1 mg/L; the relative standard deviation values varied between 2 and 6 % for the whole calibration range. Experiments performed demonstrated that the metal ions Na+, K+, Mg2+, Ca2+, Pb2+, Cu2+, Zn2+, Cd2+, Hg2+, Co2+, Ni2+, and Fe2+ do not interfere, due to the absence of oxidative activity of these ions, which guarantees the high selectivity of the proposed optical sensor toward Fe3+ ions in aqueous samples. On the basis of experimental results, a detection mechanism of oxidation-reduction reaction between Ag-NPs and Fe3+ ions was proposed. Moreover, the starch-coated Ag-NPs could be applied to the iron speciation in ground and tap waters.",60019878,Sofia University St. Kliment Ohridski,Sofia,Bulgaria,['1706'],35.285714285714285,0.10438244047619047,0.4498958333333334,1,0.08668730650154799,0.07739938080495357,0.4230769230769231
1610,1647,1647,Science and mathematical duality," Downloading of the abstract is permitted for personal use only.Every physical science existed within our temporal subspace must be temporal (i.e., t>0); otherwise it is a virtual (or fictitious) science as mathematics does. The burden of a scientific postulation is to proof it is existed within our universe and then find the solution. In this article we will show that, there exists a duality between science and mathematics in which any scientific postulation has to be shown it is satisfied all the boundary conditions within our temporal universe, before accepting it as a real physical science. Otherwise their virtual solution is not guarantee it is a physical science. One of the important conditions must be the causality condition (i.e., t>0) for which to confirm a solution is temporal and existed within our universe. Since the entire fundamental laws of science are mathematics, which includes the Maxwell equations, as well the Schrödinger equation, without the imposition of causality condition we are not sure that the solution is a physically real science within our universe. Since we have shown Schrödinger quantum mechanics is timeless, we will show what would happen if his timeless superposition principle is plunging within a temporal space. In which we have found that, timeless space is a virtual-abstract space that only existed in an absolute empty space with zero time (i.e., t = 0). And we have seen that only quantum physicists can implant a physical model into an empty subspace, as Schrödinger did. But empty space and temporal space are mutually excluded.",60001439,Pennsylvania State University,University Park,United States,['1706'],25.6,0.046875000000000014,0.5722966269841271,0,0.09655172413793103,0.02413793103448276,0.23529411764705882
1611,1648,1648,"The heavy atom effect on thiadiazolo[3,4-g]quinoxaline derivatives as novel photosensitizers for photodynamic therapy","Two novel thiadiazolo[3,4-g]quinoxaline (TQ) derivatives, 6,7-bis(4-(hexyloxy)phenyl)-[1,2,5]thiadiazolo[3,4- g]quinoxaline (TQs-1) and 4,9-dibromo-6,7-bis(4-(hexyloxy)phenyl)-[1,2,5]thiadiazolo[3,4-g]quinoxaline (TQs-2) were synthesized and fully characterized by 1H-NMR, 13C-NMR and HR-MS spectra. Their photo-physical and photo-chemical properties, including UV-Vis spectra, fluorescence spectra, photostability and singlet oxygen quantum yield were comprehensively studied. Compared to TQs-1, TQs-2 exhibited a higher singlet oxygen quantum yield and a broader absorption spectrum due to the introduction of two bromine atoms. Furthermore, TQs-2 based nanoparticles (TQs-2 NPs) was obtained via a simple co-assembly strategy using a biocompatible amphiphilic polymer DSPE-mPEG2000 to encapsulate TQs-2. In vitro photodynamic therapy (PDT) experiments to three tumor cells (4T1, MCF-7 and HeLa) and normal cells (L929) were carried out using TQs-2 NPs as photosensitizers. The results showed that TQs-2 NPs possessed negligible dark cytotoxicity to these cells at a high concentration of 50 μg mL-1, but exhibited high light cytotoxicity to them, especially to three tumor cells, under a 532 nm laser illumination at the same concentration, indicating that TQs-2 NPs has a promising potential for PDT applications.",60027363,University of Chinese Academy of Sciences,Beijing,China,['1706'],27.83333333333333,0.08708333333333335,0.5572619047619047,1,0.07906976744186046,0.07906976744186046,0.5702127659574469
1612,1649,1649,Angular coordinate error testing of circular writing laser system using Fizeau interferometer," Downloading of the abstract is permitted for personal use only.Diffractive optical elements (DOE) with an arbitrary topology are widely used in various fields of modern science and technology. Our paper is dedicated to diffractive optics, which is produced by circular laser writing on CLWS-300. In the process of fabrication of diffractive element, a pre-calculated pattern is written on the optical substrate. During this process, writing errors occur that can introduce distortions into the wavefront generated by diffractive optical element. The error of the angular coordinate can make the most significant contribution to the total error. In addition, this type of error is the most difficult to control and correct. In this paper, we propose a method for measuring the angular coordinate error of the circular laser writing systems based on laser interferometry. The method includes writing special test samples and their subsequent control using a conventional Fizeau interferometer. The angular coordinate error is calculated from the phase map. This method allows detecting errors of the angular coordinates up to 1-2 ang. sec. The test pattern can also be written on the same substrate within a single fabrication process with main pattern. This allows certification and quality control of the fabricated diffractive optical element. In addition, laser writing system can be periodically tested to verify that angular coordinate error is within acceptable limits. The method described in article can be extended to any writing system operating in the polar coordinate system.",60033230,Institute of Automation and Electrometry of the Siberian Branch of the Russian Academy of Sciences,Novosibirsk,Russian Federation,['1706'],16.066666666666666,0.05269423558897244,0.4724310776942355,0,0.1259259259259259,0.022222222222222223,0.23954372623574144
1613,1650,1650,An ellipsometrical study of SPR of ferritin on gold surface,The surface plasmon resonance (SPR) is an optical method that allows the study of interactions of biological objects with solid surfaces in real time in situ. In the present study the adsorption of ferritin on gold surface was investigated by using a null ellipsometer. The dependence on the optical parameters of adsorbed protein under normal physiological conditions was obtained. A comparison with another method is made. The experiments performed show that ellipsometry is a reliable and correct method for determining of SPR.,60019878,Sofia University St. Kliment Ohridski,Sofia,Bulgaria,['1706'],16.4,0.0875,0.2625,1,0.07865168539325842,0.02247191011235955,0.3146067415730337
1614,1651,1651,Contrast and comparison relations in RsT framework: The case of Russian1 ОТНОШЕНИЯ КОНТРАСТА И СРАВНЕНИЯ В ТЕОРИИ РИТОРИЧЕСКОЙ СТРУКТУРЫ НА ПРИМЕРЕ РУССКОГО ЯЗЫКА," All rights reserved.The Paper is devoted to a corpus study of the Contrast relation between discourse units in Russian. It is based on the data of the Ru-RSTreebank annotated within the framework of the Rhetorical Structure theory [Mann, Thompson 1988]. The research question is what cue phrases and lexical and grammatical patterns are used to express the Contrast relation as opposed to the Comparison relation. Since the simple connectives such as conjunctions а or no “but” and others are ambiguous it may be useful to single out specific cues for the Contrast relation and to find other linguistic features that can also help to differentiate Contrast and other relations, such as Comparison. The investigation of cues signalling different types of relations is an important issue for both automatic discourse mining and the theoretical researches of text coherence. We test several hypotheses presented in the reference literature on Russian against corpus data.",60110807,Federal Research Center Informatics and Management of the Russian Academy of Sciences,Moscow,Russian Federation,['1706'],25.33333333333333,0.031904761904761915,0.2830952380952381,0,0.08928571428571429,0.10714285714285714,0.2883435582822086
1615,1652,1652,Multi-spot focal pattern formation and beam reshaping by mixing square-shaped and hexagonal vortex lattices,"Here we will present a reliable (experimentally and numerically proved) technique for multi-spot pattern formation in the focus of a lens (i.e. in the artificial far field). This was done using large square-shaped and/or hexagonal optical vortex (OV) lattices generated by spatial light modulators. Experimental and numerical results showing a controllable far-field beam reshaping when such lattices are generated in the Fourier plane will be discussed. Even more interesting bright structures can be obtained by combining OV lattices (of any type) with different node spacings. We show that the small-scale structure of the observed patterns results from the OV lattice with the larger array node spacing, whereas the large-scale structure stems from the OV lattice with the smaller array node spacing. The orientation of the mixed far-field structures is proven to rotate by 180° when all TCs are inverted.",60117395,Helmholtz Institute Jena,Jena,Germany,['1706'],19.857142857142858,0.13428571428571429,0.5385714285714286,1,0.11976047904191617,0.04790419161676647,0.3548387096774194
1616,1653,1653,Study on polarization distribution characteristics of polarized light in scattering media,"Cerebral blood flow (CBF) is the main basis for clinical diagnosis of cerebrovascular diseases such as cerebral infarction and cerebral hemorrhage. The local cerebral blood flow (rCBF) detection method based on optical heterodyne detection (OHD) is expected to achieve high-precision detection of rCBF. The purpose of this study is to study the polarization state distribution characteristics of polarized light in the scattering medium by Monte Carlo simulation method, and to guide the optimization of measurement position and source-detector separation when OHD method is used to detect rCBF, and improve the measurement sensitivity. The Monte Carlo simulation result shows that the proportion of photons maintaining polarization state in the weak scattering medium is greater than in the strong scattering medium, and the proportion of photons maintaining polarization state is inversely proportional to the source-detector separation. Among them, The photon ratio that maintains the polarization state is best when the scattering angle is 0 or I€. This study is of great significance for optimizing the source-detector separation and improving the sensitivity of OHD method for detecting rCBF.",60025569,Tianjin Polytechnic University,Tianjin,China,['1706'],29.16666666666667,0.28250000000000003,0.4841666666666667,1,0.10101010101010101,0.045454545454545456,0.2513089005235602
1617,1654,1654,Influence of the ratio of gate length to source-drain distance on the sensitivity of the AlGaN/GaN HEMT based chemical sensors and biosensors,"In this paper, the mechanism of the open-gate AlGaN/GaN HEMT based sensors were discussed and the effect of the ratio of gate length (LG) to source-drain distance (LSD) on the transconductance (gm) of the sensors was investigated. It was shown that the smaller LG/LSD of the devices would get a higher maximum gm (gm-max). However, when the gate voltage (VG) increased to a certain extent, the gm of the larger LG/LSD devices would be higher. The experimental results were demonstrated by further theoretical calculation and analysis which is beneficial to enhance the sensitivity of the AlGaN/GaN HEMT based chemical sensors and biosensors by improving the gm of them.",60004538,Dalian University of Technology,Dalian,China,['1706'],27.0,0.10178571428571427,0.4464285714285714,1,0.08633093525179857,0.12949640287769784,0.384
1618,1655,1655,Zero-attracting affine projection M-estimate algorithm for sparse system identification in impulsive interference,"Proposed is a novel affine projection algorithm (APA) based on the M-estimate objective function with L0 norm constraint. APA degenerates severely in impulsive interference and has no advantage for sparse system identification. In this letter, we use an M-estimate objective function to improve the robustness of the APA against impulsive interference, and a L0 norm cost to improve the convergence rate for a sparse system. Simulation results show that the proposed algorithm outperform traditional algorithms in sparse system identification experiments that include correlated input and impulsive interference.",112922423,Chongqing Academy of Science and Technology,Chongqing,China,['1706'],21.75,0.0,0.31666666666666665,1,0.09090909090909091,0.0707070707070707,0.25263157894736843
1619,1656,1656,Face recognition based on most value averageing LBP and gray level co-occurrence matrix,"In order to solve the problem that local binary pattern (LBP) is easy to lose some details when extracting facial features and image rotation leads to low recognition rate, a most value averaging LBP combined with gray level co-occurrence matrix feature algorithm is proposed. The method uses the most value averaging LBP algorithm to extract image features and reduces the feature dimension by principal component analysis (PCA); at the same time, considering the gray level co-occurrence matrix feature of the image, the most value averaging LBP feature is combined with the gray level cooccurrence matrix feature, and the k-nearest neighbor method (KNN) is used to classify and identify the face in lowdimensional space. The experimental results show that the proposed method has a good recognition effect.",60108756,Hubei University of Technology,Wuhan,China,['1706'],42.0,0.2733333333333333,0.37583333333333335,1,0.13013698630136986,0.06164383561643835,0.29285714285714287
1620,1657,1657,Visual and quantitative investigation on heat flow performance from heat sinks using digital holographic interferometer," Downloading of the abstract is permitted for personal use only.This paper presents the visual and quantitative investigations on the heat flow performance from plate fin heat sinks using digital holographic interferometry (DHI). In the experiment, double exposure DHI is used to calculate the temperature distribution surrounding the heat sink. First, a digital hologram of ambient air surrounding heat sink is recorded; when no power is applied across the load resistor connected to the bottom of the heat sink. After that, a series of holograms of hot air surrounding the heat sinks are recorded at a constant time interval. The phase difference maps between the heated air and ambient air at different time interval around the heat sink are calculated by numerical method. Visual inspection of reconstructed phase difference maps of air field surrounding the heat sink at a different time provide the qualitative information of temperature variation trend of air field surrounding the heat sink during the heat dissipation process. Quantitative information of temperature distribution surrounding the heat sink is obtained from the relationship between the digitally reconstructed phase difference map of ambient air and heated air. The effect of the number of channels/fin spacing on the heat flow performance of heat sink with equal width and length is also investigated. Experimental data is used to calculate the heat transfer parameters such as local heat flux and convective heat transfer coefficients.",60032730,Indian Institute of Technology Delhi,New Delhi,India,['1706'],25.777777777777782,0.022222222222222227,0.23148148148148145,0,0.09163346613545817,0.0199203187250996,0.17479674796747968
1621,1658,1658,Temperature dependence of a refractive index sensor based on core-offset in-line fiber Mach-Zehnder interferometer,"The temperature dependence of a refractive index (RI) sensor based on a core-offset in-line fiber Mach-Zehnder interferometer was investigated in order to eliminate the temperature and RI cross sensitivity caused by the thermo-optic effect. The RI sensitivity of the sensor was around-20.00 nm/RIU, and the RI correction was given for the sensor in the temperature range of 25-60°. The experimental results showed that the temperature variation might lead to deviation in the measurement of RI, but hardly affected the RI sensitivity.",60011508,Beihua University,Jilin,China,['1706'],27.0,-0.0638888888888889,0.3138888888888889,1,0.09900990099009901,0.0891089108910891,0.2727272727272727
1622,1659,1659,Finite element modeling of mechanical properties of cancer cells,"Cellular mechanical properties are an important indicator for assessing and analyzing the functions of cells. However, the structure and compositions of the cell are complex. In order to analyze the effects of different components on the mechanical properties of cells, a multi-structured 3D model of cancer cells considering the cytoskeleton, cytoplasm, nucleus and cell membrane was established by finite element method. And the tensegrity structure-finding algorithm was used to analyze the cytoskeletal distribution and the pre-stress of each component. First, the model was verified by comparing numerical results with force-indentation curve obtained by atomic force microscopy in Ho-8910 cells. Then, the elasticity modulus of cell were obtained via applying a load to the established model.Computational simulation showed that cytoskeleton are the major component targeted in resisting compression.In addition, this model can provide useful guidance for the measurement and analysis of single cell through atomic force microscopy.",60018844,Fujian Normal University,Fuzhou,China,['1706'],24.33333333333333,0.09158163265306124,0.435374149659864,1,0.10526315789473684,0.029239766081871343,0.3081761006289308
